etf코드,날짜,수익률,1년간 코스피 수익률,1년간 코스피 std
KR7139240006,20230331,0.2557626702481841,-0.10182213292674658,0.011262303370594
KR7139250005,20230331,-0.4565083162007936,-0.10182213292674658,0.011262303370594
KR7139260004,20230331,-0.12940394779128817,-0.10182213292674658,0.011262303370594
KR7139270003,20230331,-0.566983782061653,-0.10182213292674658,0.011262303370594
KR7139280002,20230331,-0.16007734128249274,-0.10182213292674658,0.011262303370594
KR7139290001,20230331,0.14442034700315465,-0.10182213292674658,0.011262303370594
KR7140570003,20230331,-0.08617874614212218,-0.10182213292674658,0.011262303370594
KR7140580002,20230331,-0.08885969667643512,-0.10182213292674658,0.011262303370594
KR7140700006,20230331,0.05550672058788053,-0.10182213292674658,0.011262303370594
KR7140710005,20230331,-0.37615273560511986,-0.10182213292674658,0.011262303370594
KR7140950007,20230331,-0.13010040360948316,-0.10182213292674658,0.011262303370594
KR7143460004,20230331,-0.254589787337658,-0.10182213292674658,0.011262303370594
KR7143860005,20230331,-0.10758160800354466,-0.10182213292674658,0.011262303370594
KR7145850004,20230331,-0.10611669764381204,-0.10182213292674658,0.011262303370594
KR7147970008,20230331,0.48100770204458176,-0.10182213292674658,0.011262303370594
KR7148020001,20230331,0.4033542603355631,-0.10182213292674658,0.011262303370594
KR7150460004,20230331,-0.03667372295603055,-0.10182213292674658,0.011262303370594
KR7152100004,20230331,-0.043602871807942645,-0.10182213292674658,0.011262303370594
KR7152870002,20230331,0.6758448981836502,-0.10182213292674658,0.011262303370594
KR7153270004,20230331,-0.5956027850684539,-0.10182213292674658,0.011262303370594
KR7156080004,20230331,0.08997739846336272,-0.10182213292674658,0.011262303370594
KR7157490004,20230331,-0.09595136976058394,-0.10182213292674658,0.011262303370594
KR7157500000,20230331,-0.02630641297614933,-0.10182213292674658,0.011262303370594
KR7159800002,20230331,-0.12483253248248904,-0.10182213292674658,0.011262303370594
KR7161510003,20230331,-0.14458649784278865,-0.10182213292674658,0.011262303370594
KR7174350009,20230331,0.05596332827963524,-0.10182213292674658,0.011262303370594
KR7192720001,20230331,-0.07153680697571951,-0.10182213292674658,0.011262303370594
KR7210780003,20230331,-0.28855241958321687,-0.10182213292674658,0.011262303370594
KR7211560008,20230331,0.031974166134284276,-0.10182213292674658,0.011262303370594
KR7211900006,20230331,-0.2931297113323754,-0.10182213292674658,0.011262303370594
KR7213610009,20230331,0.38938216796152414,-0.10182213292674658,0.011262303370594
KR7215620006,20230331,-0.05364663533646641,-0.10182213292674658,0.011262303370594
KR7223190000,20230331,-0.1508287904651393,-0.10182213292674658,0.011262303370594
KR7226380004,20230331,-0.15988090503402497,-0.10182213292674658,0.011262303370594
KR7226490001,20230331,-0.18772793771411778,-0.10182213292674658,0.011262303370594
KR7226980001,20230331,0.027365044083159207,-0.10182213292674658,0.011262303370594
KR7227540002,20230331,-0.11591272336022806,-0.10182213292674658,0.011262303370594
KR7227550001,20230331,0.34003609486423936,-0.10182213292674658,0.011262303370594
KR7227560000,20230331,-0.05826985750822067,-0.10182213292674658,0.011262303370594
KR7227570009,20230331,0.3555334082444308,-0.10182213292674658,0.011262303370594
KR7227830007,20230331,-0.699379527759443,-0.10182213292674658,0.011262303370594
KR7228790002,20230331,0.008297736654804266,-0.10182213292674658,0.011262303370594
KR7228800009,20230331,-0.2559841425611933,-0.10182213292674658,0.011262303370594
KR7228810008,20230331,-0.29727597114829307,-0.10182213292674658,0.011262303370594
KR7228820007,20230331,0.29185992405069094,-0.10182213292674658,0.011262303370594
KR7229200001,20230331,-0.11785983270254785,-0.10182213292674658,0.011262303370594
KR7229720008,20230331,-0.09368879508825789,-0.10182213292674658,0.011262303370594
KR7232080002,20230331,-0.12114793473648644,-0.10182213292674658,0.011262303370594
KR7234310001,20230331,-0.06879504616401289,-0.10182213292674658,0.011262303370594
KR7237350004,20230331,0.0410222971424099,-0.10182213292674658,0.011262303370594
KR7244580007,20230331,-0.02248639919804274,-0.10182213292674658,0.011262303370594
KR7244620001,20230331,-0.2774366938616939,-0.10182213292674658,0.011262303370594
KR7244660007,20230331,-0.41206694817034384,-0.10182213292674658,0.011262303370594
KR7244670006,20230331,-0.09926854754440961,-0.10182213292674658,0.011262303370594
KR7251590006,20230331,-0.40390715461394655,-0.10182213292674658,0.011262303370594
KR7252000005,20230331,1.7534630160896798,-0.10182213292674658,0.011262303370594
KR7252650007,20230331,0.44991825419272846,-0.10182213292674658,0.011262303370594
KR7252720008,20230331,0.5961767138572045,-0.10182213292674658,0.011262303370594
KR7252730007,20230331,-0.6774922884285426,-0.10182213292674658,0.011262303370594
KR7253280002,20230331,-0.16687455160231524,-0.10182213292674658,0.011262303370594
KR7261060008,20230331,0.18623662134798957,-0.10182213292674658,0.011262303370594
KR7261070007,20230331,0.35074816151743216,-0.10182213292674658,0.011262303370594
KR7261140008,20230331,-0.06999405822935234,-0.10182213292674658,0.011262303370594
KR7266160001,20230331,0.022152325008075957,-0.10182213292674658,0.011262303370594
KR7266360007,20230331,-0.32714308641126166,-0.10182213292674658,0.011262303370594
KR7266370006,20230331,0.004158948261238304,-0.10182213292674658,0.011262303370594
KR7266390004,20230331,0.0011648909028629806,-0.10182213292674658,0.011262303370594
KR7266410000,20230331,0.026661083193746604,-0.10182213292674658,0.011262303370594
KR7266420009,20230331,0.5369043727961127,-0.10182213292674658,0.011262303370594
KR7266550003,20230331,-0.3293319208006943,-0.10182213292674658,0.011262303370594
KR7270800006,20230331,-0.2302609800981461,-0.10182213292674658,0.011262303370594
KR7270810005,20230331,-0.04056887996219283,-0.10182213292674658,0.011262303370594
KR7272220005,20230331,0.11346270448663476,-0.10182213292674658,0.011262303370594
KR7272230004,20230331,-0.11501050090300213,-0.10182213292674658,0.011262303370594
KR7275280006,20230331,-0.07743739686757367,-0.10182213292674658,0.011262303370594
KR7275290005,20230331,-0.10970118706508392,-0.10182213292674658,0.011262303370594
KR7275300002,20230331,-0.32712780416978793,-0.10182213292674658,0.011262303370594
KR7277630000,20230331,1.0399251659072206,-0.10182213292674658,0.011262303370594
KR7277640009,20230331,-0.09480082826852454,-0.10182213292674658,0.011262303370594
KR7277650008,20230331,-0.0008845382169981875,-0.10182213292674658,0.011262303370594
KR7278530001,20230331,1.169436151187886,-0.10182213292674658,0.011262303370594
KR7278540000,20230331,-0.5874280646150034,-0.10182213292674658,0.011262303370594
KR7279530000,20230331,-0.21359911352048366,-0.10182213292674658,0.011262303370594
KR7279540009,20230331,0.10888807869326489,-0.10182213292674658,0.011262303370594
KR7280920000,20230331,-0.31219330965298164,-0.10182213292674658,0.011262303370594
KR7281990002,20230331,0.14915322840095513,-0.10182213292674658,0.011262303370594
KR7284980000,20230331,-0.4925440429979099,-0.10182213292674658,0.011262303370594
KR7284990009,20230331,1.6640325670498086,-0.10182213292674658,0.011262303370594
KR7285000006,20230331,-0.5548051748036347,-0.10182213292674658,0.011262303370594
KR7285010005,20230331,0.08235040070139132,-0.10182213292674658,0.011262303370594
KR7285020004,20230331,1.074367376661205,-0.10182213292674658,0.011262303370594
KR7285690004,20230331,-0.07232611611649498,-0.10182213292674658,0.011262303370594
KR7287300008,20230331,-0.3491744305538025,-0.10182213292674658,0.011262303370594
KR7287310007,20230331,2.088138428486498,-0.10182213292674658,0.011262303370594
KR7287320006,20230331,0.6415654264873594,-0.10182213292674658,0.011262303370594
KR7287330005,20230331,-0.18035509736540667,-0.10182213292674658,0.011262303370594
KR7289040008,20230331,-0.2993749907588745,-0.10182213292674658,0.011262303370594
KR7289250003,20230331,-0.4761027724272906,-0.10182213292674658,0.011262303370594
KR7289260002,20230331,-0.18132372897645366,-0.10182213292674658,0.011262303370594
KR7289480006,20230331,0.6867074913918958,-0.10182213292674658,0.011262303370594
KR7290080001,20230331,-0.09341013025856648,-0.10182213292674658,0.011262303370594
KR7290130004,20230331,-0.24439404527511932,-0.10182213292674658,0.011262303370594
KR7292050002,20230331,-0.10160380416832382,-0.10182213292674658,0.011262303370594
KR7292150000,20230331,-0.1154819958662362,-0.10182213292674658,0.011262303370594
KR7292160009,20230331,-0.4294159546522599,-0.10182213292674658,0.011262303370594
KR7292190006,20230331,-0.36704000940476744,-0.10182213292674658,0.011262303370594
KR7292500006,20230331,-0.11093535333066018,-0.10182213292674658,0.011262303370594
KR7292730009,20230331,-0.18648334898061447,-0.10182213292674658,0.011262303370594
KR7292750007,20230331,-0.1063663282522479,-0.10182213292674658,0.011262303370594
KR7293180006,20230331,-0.2431768260403121,-0.10182213292674658,0.011262303370594
KR7294400007,20230331,0.096186958607138,-0.10182213292674658,0.011262303370594
KR7295040000,20230331,-0.28730868383588926,-0.10182213292674658,0.011262303370594
KR7295820005,20230331,-0.03000098598562173,-0.10182213292674658,0.011262303370594
KR7300610003,20230331,-0.2613349357028658,-0.10182213292674658,0.011262303370594
KR7300640000,20230331,-0.31433345806754254,-0.10182213292674658,0.011262303370594
KR7300950003,20230331,-0.07571158234481057,-0.10182213292674658,0.011262303370594
KR7301400008,20230331,-0.03714075835807695,-0.10182213292674658,0.011262303370594
KR7302450002,20230331,0.29504383110513954,-0.10182213292674658,0.011262303370594
KR7304760002,20230331,-0.4547031631988556,-0.10182213292674658,0.011262303370594
KR7304770001,20230331,-0.3686454381908555,-0.10182213292674658,0.011262303370594
KR7305050007,20230331,0.12546547635460725,-0.10182213292674658,0.011262303370594
KR7305540007,20230331,-0.09969600976693771,-0.10182213292674658,0.011262303370594
KR7305720005,20230331,-0.19846727456514013,-0.10182213292674658,0.011262303370594
KR7307510008,20230331,0.00368025908411429,-0.10182213292674658,0.011262303370594
KR7307520007,20230331,-0.0944274192618545,-0.10182213292674658,0.011262303370594
KR7310960000,20230331,-0.5641310223295228,-0.10182213292674658,0.011262303370594
KR7310970009,20230331,0.343126778340372,-0.10182213292674658,0.011262303370594
KR7314700006,20230331,-0.02483997770203683,-0.10182213292674658,0.011262303370594
KR7315270009,20230331,-0.2410300048206696,-0.10182213292674658,0.011262303370594
KR7315480004,20230331,-0.6891298879146706,-0.10182213292674658,0.011262303370594
KR7315930008,20230331,0.2912827811207377,-0.10182213292674658,0.011262303370594
KR7315960005,20230331,-0.02958387516254879,-0.10182213292674658,0.011262303370594
KR7316670009,20230331,-0.20614413423741895,-0.10182213292674658,0.011262303370594
KR7319870002,20230331,-0.01941250458454935,-0.10182213292674658,0.011262303370594
KR7322120007,20230331,0.12853134030056723,-0.10182213292674658,0.011262303370594
KR7322130006,20230331,-0.2494481236203091,-0.10182213292674658,0.011262303370594
KR7322150004,20230331,-0.2420661368651058,-0.10182213292674658,0.011262303370594
KR7322400003,20230331,-0.33755584388075843,-0.10182213292674658,0.011262303370594
KR7322410002,20230331,-0.6754761225718542,-0.10182213292674658,0.011262303370594
KR7325010007,20230331,-0.43161487929167774,-0.10182213292674658,0.011262303370594
KR7325020006,20230331,-0.24081008013563143,-0.10182213292674658,0.011262303370594
KR7326230000,20230331,-0.16944362272934754,-0.10182213292674658,0.011262303370594
KR7326240009,20230331,-0.02058929764716022,-0.10182213292674658,0.011262303370594
KR7328370002,20230331,0.8019150360742207,-0.10182213292674658,0.011262303370594
KR7331910000,20230331,-0.43461974500561973,-0.10182213292674658,0.011262303370594
KR7332500008,20230331,-0.8651407723648588,-0.10182213292674658,0.011262303370594
KR7332930007,20230331,0.18937303060339583,-0.10182213292674658,0.011262303370594
KR7332940006,20230331,-0.4203532288306965,-0.10182213292674658,0.011262303370594
KR7333940005,20230331,0.1395531477000782,-0.10182213292674658,0.011262303370594
KR7333950004,20230331,0.12638698055801023,-0.10182213292674658,0.011262303370594
KR7333960003,20230331,0.10122094206396537,-0.10182213292674658,0.011262303370594
KR7333970002,20230331,0.02014498815000687,-0.10182213292674658,0.011262303370594
KR7333980001,20230331,0.46312970189558067,-0.10182213292674658,0.011262303370594
KR7337120000,20230331,0.05483210247102144,-0.10182213292674658,0.011262303370594
KR7337140008,20230331,-0.2183032761398187,-0.10182213292674658,0.011262303370594
KR7337150007,20230331,0.06269144350717548,-0.10182213292674658,0.011262303370594
KR7337160006,20230331,-0.3424284232181699,-0.10182213292674658,0.011262303370594
KR7354500001,20230331,-0.04787293479128418,-0.10182213292674658,0.011262303370594
KR7357870005,20230331,18.26347634464735,-0.10182213292674658,0.011262303370594
KR7359210002,20230331,0.18823344969365352,-0.10182213292674658,0.011262303370594
KR7360140008,20230331,0.011585391715131177,-0.10182213292674658,0.011262303370594
KR7360150007,20230331,0.14614731391216496,-0.10182213292674658,0.011262303370594
KR7361580004,20230331,3.269377776142999,-0.10182213292674658,0.011262303370594
KR7363580002,20230331,-0.6568755573815869,-0.10182213292674658,0.011262303370594
KR7364690008,20230331,0.06900383077972316,-0.10182213292674658,0.011262303370594
KR7364960005,20230331,-0.3010212218649517,-0.10182213292674658,0.011262303370594
KR7364970004,20230331,-0.10331184852189723,-0.10182213292674658,0.011262303370594
KR7364980003,20230331,0.009765708101483472,-0.10182213292674658,0.011262303370594
KR7364990002,20230331,-0.0763733333333333,-0.10182213292674658,0.011262303370594
KR7365000009,20230331,-0.22925903734081587,-0.10182213292674658,0.011262303370594
KR7365040005,20230331,0.02326333679961534,-0.10182213292674658,0.011262303370594
KR7367740008,20230331,-0.4572821451374801,-0.10182213292674658,0.011262303370594
KR7367760006,20230331,-0.16494524509815056,-0.10182213292674658,0.011262303370594
KR7367770005,20230331,-0.10161466038812783,-0.10182213292674658,0.011262303370594
KR7368190005,20230331,-0.09652065889349715,-0.10182213292674658,0.011262303370594
KR7368680005,20230331,-0.07015071202977274,-0.10182213292674658,0.011262303370594
KR7373490002,20230331,0.049855144055238165,-0.10182213292674658,0.011262303370594
KR7375760006,20230331,-0.09748314062819174,-0.10182213292674658,0.011262303370594
KR7375770005,20230331,-0.19046447857144555,-0.10182213292674658,0.011262303370594
KR7376410007,20230331,-0.2375715467842957,-0.10182213292674658,0.011262303370594
KR7377990007,20230331,0.1297574215436812,-0.10182213292674658,0.011262303370594
KR7380340000,20230331,-0.17314285714285715,-0.10182213292674658,0.011262303370594
KR7381560002,20230331,-0.04034260442281101,-0.10182213292674658,0.011262303370594
KR7381570001,20230331,-0.20848048304569167,-0.10182213292674658,0.011262303370594
KR7385510003,20230331,-0.24269052425267656,-0.10182213292674658,0.011262303370594
KR7385520002,20230331,-0.5698427218614719,-0.10182213292674658,0.011262303370594
KR7385590005,20230331,-0.1671108990615352,-0.10182213292674658,0.011262303370594
KR7385600002,20230331,-0.49282208922646653,-0.10182213292674658,0.011262303370594
KR7385710009,20230331,-0.4593847970715156,-0.10182213292674658,0.011262303370594
KR7385720008,20230331,0.14502079481317853,-0.10182213292674658,0.011262303370594
KR7387280001,20230331,-0.31465086449642765,-0.10182213292674658,0.011262303370594
KR7388280000,20230331,-0.14034200610627412,-0.10182213292674658,0.011262303370594
KR7388420002,20230331,0.3957477219939254,-0.10182213292674658,0.011262303370594
KR7391670007,20230331,-0.11759226833428083,-0.10182213292674658,0.011262303370594
KR7391680006,20230331,-0.15300836874784984,-0.10182213292674658,0.011262303370594
KR7395150006,20230331,-0.24232370932418512,-0.10182213292674658,0.011262303370594
KR7395160005,20230331,-0.23163854811609552,-0.10182213292674658,0.011262303370594
KR7395170004,20230331,-0.919661376925084,-0.10182213292674658,0.011262303370594
KR7395270002,20230331,-0.14996586978636828,-0.10182213292674658,0.011262303370594
KR7395280001,20230331,-0.3112560451491535,-0.10182213292674658,0.011262303370594
KR7395290000,20230331,-0.20105902592706804,-0.10182213292674658,0.011262303370594
KR7395750003,20230331,-0.4740996726941764,-0.10182213292674658,0.011262303370594
KR7395760002,20230331,-0.33791653579255354,-0.10182213292674658,0.011262303370594
KR7396500001,20230331,2.316205257543789,-0.10182213292674658,0.011262303370594
KR7400970000,20230331,-0.613174041573973,-0.10182213292674658,0.011262303370594
KR7401170006,20230331,-0.35029762742454373,-0.10182213292674658,0.011262303370594
KR7401470000,20230331,-0.5281057676585836,-0.10182213292674658,0.011262303370594
KR7402460000,20230331,-0.31216092590373734,-0.10182213292674658,0.011262303370594
KR7402520001,20230331,0.32052215291774666,-0.10182213292674658,0.011262303370594
KR7403790009,20230331,-0.06666345895716597,-0.10182213292674658,0.011262303370594
KR7403990005,20230331,-0.04856495071193867,-0.10182213292674658,0.011262303370594
KR7404120008,20230331,-0.06335350329001754,-0.10182213292674658,0.011262303370594
KR7404260002,20230331,-0.05344129554655874,-0.10182213292674658,0.011262303370594
KR7404470007,20230331,0.08756177079373129,-0.10182213292674658,0.011262303370594
KR7404540007,20230331,-0.13747422863307102,-0.10182213292674658,0.011262303370594
KR7404650004,20230331,-0.03779503841460219,-0.10182213292674658,0.011262303370594
KR7407160001,20230331,-0.37859903118706795,-0.10182213292674658,0.011262303370594
KR7407170000,20230331,-0.4272408163552752,-0.10182213292674658,0.011262303370594
KR7407300003,20230331,-0.46374269005847957,-0.10182213292674658,0.011262303370594
KR7407310002,20230331,-0.5058987308987308,-0.10182213292674658,0.011262303370594
KR7407820000,20230331,0.17815514469453375,-0.10182213292674658,0.011262303370594
KR7410870000,20230331,-0.3466869496029701,-0.10182213292674658,0.011262303370594
KR7411540008,20230331,0.4735327468191335,-0.10182213292674658,0.011262303370594
KR7413930009,20230331,-0.35150753417167846,-0.10182213292674658,0.011262303370594
KR7417630001,20230331,-0.0892029261781403,-0.10182213292674658,0.011262303370594
KR7421320003,20230331,0.4034310854628822,-0.10182213292674658,0.011262303370594
KR7422260000,20230331,-0.2854197129691861,-0.10182213292674658,0.011262303370594
KR7422420000,20230331,0.05303034079647717,-0.10182213292674658,0.011262303370594
KR7423160001,20230331,0.0,-0.10182213292674658,0.011262303370594
KR7427110002,20230331,-0.30271528354314403,-0.10182213292674658,0.011262303370594
KR7427120001,20230331,-0.4266289131088332,-0.10182213292674658,0.011262303370594
KR7433250008,20230331,-0.12800226604887366,-0.10182213292674658,0.011262303370594
KR7433500006,20230331,-0.15330099689206078,-0.10182213292674658,0.011262303370594
KR7434730008,20230331,-0.15901845407017523,-0.10182213292674658,0.011262303370594
KR7434960001,20230331,-0.12996933438105485,-0.10182213292674658,0.011262303370594
KR7436180004,20230331,-0.3220244900638385,-0.10182213292674658,0.011262303370594
KR7438740003,20230331,-0.23968873056792095,-0.10182213292674658,0.011262303370594
KR7438900003,20230331,-0.07840041101154338,-0.10182213292674658,0.011262303370594
KR7441540002,20230331,-0.1538236173451064,-0.10182213292674658,0.011262303370594
KR7441800000,20230331,-0.09043482867850261,-0.10182213292674658,0.011262303370594
KR7442090007,20230331,0.012485939978017946,-0.10182213292674658,0.011262303370594
KR7442260006,20230331,-0.11974972332966183,-0.10182213292674658,0.011262303370594
KR7444200000,20230331,-0.06200492863974916,-0.10182213292674658,0.011262303370594
KR7445150006,20230331,-0.10314417912009055,-0.10182213292674658,0.011262303370594
KR7445290000,20230331,0.020946031638002127,-0.10182213292674658,0.011262303370594
KR7445690001,20230331,-0.15797894012101577,-0.10182213292674658,0.011262303370594
KR7445910003,20230331,-0.11383176367553738,-0.10182213292674658,0.011262303370594
KR7446700007,20230331,0.2589273259052749,-0.10182213292674658,0.011262303370594
KR7447430000,20230331,-0.26781758164542124,-0.10182213292674658,0.011262303370594
KR7448100008,20230331,-0.12835769197721958,-0.10182213292674658,0.011262303370594
KR7448570002,20230331,-0.09284309490502363,-0.10182213292674658,0.011262303370594
KR7449170000,20230331,0.0,-0.10182213292674658,0.011262303370594
KR7449450006,20230331,0.19366315554754432,-0.10182213292674658,0.011262303370594
KR7450120001,20230331,-0.2578938620079384,-0.10182213292674658,0.011262303370594
KR7450910005,20230331,-0.15384148490981742,-0.10182213292674658,0.011262303370594
KR7451060008,20230331,-0.12769839184668763,-0.10182213292674658,0.011262303370594
KR7452440001,20230331,0.023832280518652604,-0.10182213292674658,0.011262303370594
KR7453010001,20230331,0.0,-0.10182213292674658,0.011262303370594
KR7453060006,20230331,0.0,-0.10182213292674658,0.011262303370594
KR7069500007,20220331,0.05928671659805884,-0.0992252050627549,0.009323266208853643
KR7069660009,20220331,-0.2267430053389503,-0.0992252050627549,0.009323266208853643
KR7091160002,20220331,0.26731545886574004,-0.0992252050627549,0.009323266208853643
KR7091170001,20220331,0.15196063317818242,-0.0992252050627549,0.009323266208853643
KR7091180000,20220331,0.5112976632143162,-0.0992252050627549,0.009323266208853643
KR7091220004,20220331,0.05789444935561128,-0.0992252050627549,0.009323266208853643
KR7091230003,20220331,0.09551486902435369,-0.0992252050627549,0.009323266208853643
KR7098560006,20220331,-0.18397990709403633,-0.0992252050627549,0.009323266208853643
KR7100910009,20220331,-0.12923981536730456,-0.0992252050627549,0.009323266208853643
KR7102110004,20220331,-0.2630236174603665,-0.0992252050627549,0.009323266208853643
KR7102780004,20220331,-0.018977010140755035,-0.0992252050627549,0.009323266208853643
KR7102960002,20220331,0.6383906627805882,-0.0992252050627549,0.009323266208853643
KR7102970001,20220331,-0.2962840539022311,-0.0992252050627549,0.009323266208853643
KR7104520002,20220331,-0.07498252202701117,-0.0992252050627549,0.009323266208853643
KR7104530001,20220331,0.2908961762762319,-0.0992252050627549,0.009323266208853643
KR7105190003,20220331,-0.09148917184922456,-0.0992252050627549,0.009323266208853643
KR7105780001,20220331,-0.1546600521468059,-0.0992252050627549,0.009323266208853643
KR7108450008,20220331,-0.6355308535447761,-0.0992252050627549,0.009323266208853643
KR7108590001,20220331,-0.35688754447915283,-0.0992252050627549,0.009323266208853643
KR7117460006,20220331,-0.04178993865319347,-0.0992252050627549,0.009323266208853643
KR7117680009,20220331,2.0235203549729937,-0.0992252050627549,0.009323266208853643
KR7117700005,20220331,0.4271918987644969,-0.0992252050627549,0.009323266208853643
KR7122090004,20220331,-0.2332419649195946,-0.0992252050627549,0.009323266208853643
KR7131890006,20220331,-0.004333845245127033,-0.0992252050627549,0.009323266208853643
KR7138520002,20220331,0.0670357248142952,-0.0992252050627549,0.009323266208853643
KR7138530001,20220331,-0.21919038553146397,-0.0992252050627549,0.009323266208853643
KR7138540000,20220331,0.02243719034085001,-0.0992252050627549,0.009323266208853643
KR7139220008,20220331,2.5637708458939086,-0.0992252050627549,0.009323266208853643
KR7139230007,20220331,1.835556751791319,-0.0992252050627549,0.009323266208853643
KR7139240006,20220331,-0.10786451695126065,-0.0992252050627549,0.009323266208853643
KR7139250005,20220331,-0.393874436115371,-0.0992252050627549,0.009323266208853643
KR7139260004,20220331,0.049148788393333254,-0.0992252050627549,0.009323266208853643
KR7139270003,20220331,-0.3184043539491287,-0.0992252050627549,0.009323266208853643
KR7139280002,20220331,-0.3165235673132306,-0.0992252050627549,0.009323266208853643
KR7139290001,20220331,-0.20175823037090113,-0.0992252050627549,0.009323266208853643
KR7140570003,20220331,0.41198205918468456,-0.0992252050627549,0.009323266208853643
KR7140580002,20220331,0.636417158918845,-0.0992252050627549,0.009323266208853643
KR7140700006,20220331,0.3417154799872002,-0.0992252050627549,0.009323266208853643
KR7140710005,20220331,0.4419231662591687,-0.0992252050627549,0.009323266208853643
KR7140950007,20220331,-0.12990210772334665,-0.0992252050627549,0.009323266208853643
KR7143460004,20220331,-0.3935601446458661,-0.0992252050627549,0.009323266208853643
KR7143860005,20220331,0.09931731452560921,-0.0992252050627549,0.009323266208853643
KR7145850004,20220331,-0.040855782651368355,-0.0992252050627549,0.009323266208853643
KR7147970008,20220331,-0.4485711838372477,-0.0992252050627549,0.009323266208853643
KR7148020001,20220331,-0.19231048645014648,-0.0992252050627549,0.009323266208853643
KR7150460004,20220331,-0.2324243776286813,-0.0992252050627549,0.009323266208853643
KR7152100004,20220331,-0.1820928426880417,-0.0992252050627549,0.009323266208853643
KR7152870002,20220331,-0.11548820160647355,-0.0992252050627549,0.009323266208853643
KR7153270004,20220331,0.5938547580998683,-0.0992252050627549,0.009323266208853643
KR7156080004,20220331,-0.9141802233816941,-0.0992252050627549,0.009323266208853643
KR7157490004,20220331,0.0771479311914316,-0.0992252050627549,0.009323266208853643
KR7157500000,20220331,-0.2301168262096357,-0.0992252050627549,0.009323266208853643
KR7159800002,20220331,-0.11919788537860243,-0.0992252050627549,0.009323266208853643
KR7161510003,20220331,0.26930369816437394,-0.0992252050627549,0.009323266208853643
KR7174350009,20220331,0.11755944666450668,-0.0992252050627549,0.009323266208853643
KR7192720001,20220331,0.04914194179474052,-0.0992252050627549,0.009323266208853643
KR7210780003,20220331,1.058715496841585,-0.0992252050627549,0.009323266208853643
KR7211560008,20220331,0.2692340387234282,-0.0992252050627549,0.009323266208853643
KR7211900006,20220331,-0.005360512513779003,-0.0992252050627549,0.009323266208853643
KR7213610009,20220331,6.95295841951814,-0.0992252050627549,0.009323266208853643
KR7215620006,20220331,-0.27448851909200234,-0.0992252050627549,0.009323266208853643
KR7223190000,20220331,-0.3112898125834078,-0.0992252050627549,0.009323266208853643
KR7226380004,20220331,0.2323051937629721,-0.0992252050627549,0.009323266208853643
KR7226490001,20220331,0.024648946723251575,-0.0992252050627549,0.009323266208853643
KR7226980001,20220331,0.2655509339621611,-0.0992252050627549,0.009323266208853643
KR7227540002,20220331,0.6126943101558793,-0.0992252050627549,0.009323266208853643
KR7227550001,20220331,-0.19832888060102916,-0.0992252050627549,0.009323266208853643
KR7227560000,20220331,0.02007919869555086,-0.0992252050627549,0.009323266208853643
KR7227570009,20220331,-0.05350415485959881,-0.0992252050627549,0.009323266208853643
KR7227830007,20220331,-0.2729713669478083,-0.0992252050627549,0.009323266208853643
KR7228790002,20220331,1.3948702554124526,-0.0992252050627549,0.009323266208853643
KR7228800009,20220331,4.49370335852173,-0.0992252050627549,0.009323266208853643
KR7228810008,20220331,2.5391515216362985,-0.0992252050627549,0.009323266208853643
KR7228820007,20220331,-0.45951119349472747,-0.0992252050627549,0.009323266208853643
KR7229200001,20220331,0.21072274786792633,-0.0992252050627549,0.009323266208853643
KR7229720008,20220331,-0.14480998767423758,-0.0992252050627549,0.009323266208853643
KR7232080002,20220331,-0.3702743191840979,-0.0992252050627549,0.009323266208853643
KR7234310001,20220331,-0.2096978837734037,-0.0992252050627549,0.009323266208853643
KR7237350004,20220331,0.04530982972309072,-0.0992252050627549,0.009323266208853643
KR7244580007,20220331,0.7126811045274877,-0.0992252050627549,0.009323266208853643
KR7244620001,20220331,-0.13705192766557373,-0.0992252050627549,0.009323266208853643
KR7244660007,20220331,0.07742343200888957,-0.0992252050627549,0.009323266208853643
KR7244670006,20220331,0.7236659150018372,-0.0992252050627549,0.009323266208853643
KR7251590006,20220331,-0.33155302019626753,-0.0992252050627549,0.009323266208853643
KR7252000005,20220331,-0.0018598020161354478,-0.0992252050627549,0.009323266208853643
KR7252650007,20220331,-0.256627526573199,-0.0992252050627549,0.009323266208853643
KR7252720008,20220331,-0.24718465466448447,-0.0992252050627549,0.009323266208853643
KR7252730007,20220331,-0.2961349761349761,-0.0992252050627549,0.009323266208853643
KR7253280002,20220331,0.12914455357142862,-0.0992252050627549,0.009323266208853643
KR7261060008,20220331,-0.4018571208858812,-0.0992252050627549,0.009323266208853643
KR7261070007,20220331,-0.12975552270291346,-0.0992252050627549,0.009323266208853643
KR7261140008,20220331,0.07704849113107581,-0.0992252050627549,0.009323266208853643
KR7266160001,20220331,2.71427691007972,-0.0992252050627549,0.009323266208853643
KR7266360007,20220331,-0.310234128521614,-0.0992252050627549,0.009323266208853643
KR7266370006,20220331,-0.37680665119513856,-0.0992252050627549,0.009323266208853643
KR7266390004,20220331,-0.0819497772217872,-0.0992252050627549,0.009323266208853643
KR7266410000,20220331,-0.49495035485647376,-0.0992252050627549,0.009323266208853643
KR7266420009,20220331,0.154585752707324,-0.0992252050627549,0.009323266208853643
KR7266550003,20220331,-0.4176619172546625,-0.0992252050627549,0.009323266208853643
KR7270800006,20220331,-0.2605565779348672,-0.0992252050627549,0.009323266208853643
