시장구분,업종명,시가총액,종목코드,날짜,주식 종류,PER,PBR,PCR,PSR
KOSDAQ,운송장비·부품,168728908000,419050,20240329,보통주,32.3558,2.29077,18.46827,1.79692
KOSDAQ,종이·목재,56945625000,014970,20240329,보통주,26.56778,0.8919,7.77329,0.6267
KOSDAQ,금속,360885000000,018310,20240329,보통주,2.05514,0.41492,2.66225,0.55838
KOSDAQ,운송장비·부품,118732616100,053700,20240329,보통주,4.25279,0.41021,0.9184,0.08799
KOSDAQ,금속,51557579060,009620,20240329,보통주,-2.79409,4.60929,3.65015,0.1201
KOSDAQ,종이·목재,173504100000,023600,20240329,보통주,2.85259,0.27139,2.03611,0.27443
KOSDAQ,금융,12420000000,425290,20240329,보통주,60.74806,1.15683,66.31902,
KOSDAQ,금융,35020000000,439250,20240329,보통주,39.09219,1.01467,33.79987,
KOSDAQ,금융,45753840000,448740,20240329,보통주,51.0462,0.99515,-1918.63893,
KOSDAQ,금융,22542000000,468510,20240329,보통주,700.8781,0.98862,-104.60293,
KOSDAQ,제약,104531700000,009300,20240329,보통주,4.88764,0.4993,5.03214,1.07465
KOSDAQ,의료·정밀기기,94392098400,225190,20240329,보통주,131.64427,3.18532,59.22237,2.45735
KOSDAQ,일반전기전자,26411286280,361670,20240329,보통주,-10.43745,1.21718,-35.91862,2.47195
KOSDAQ,금속,51480000000,054540,20240329,보통주,9.08536,0.7617,16.05267,0.57227
KOSDAQ,통신장비,36653858440,065570,20240329,보통주,-2.11228,1.07913,-7.56207,1.02789
KOSDAQ,운송,29492520210,032280,20240329,보통주,11.14533,0.48131,3.93192,0.31624
KOSDAQ,건설,45322000000,002290,20240329,보통주,13.33946,0.78488,-11.12444,0.65123
KOSDAQ,통신장비,139196992660,037460,20240329,보통주,4.38304,0.37527,0.75177,0.05491
KOSDAQ,일반전기전자,40964439280,032750,20240329,보통주,434.24655,0.54553,2.61069,0.3222
KOSDAQ,IT부품,34942924800,054090,20240329,보통주,-1.85095,0.59161,10.93527,0.19875
KOSDAQ,제약,3298120563200,000250,20240329,보통주,-172.14808,7.97807,76.29163,9.27689
KOSDAQ,유통,72473730420,024950,20240329,보통주,16.92737,0.85295,-33.69051,0.80798
KOSDAQ,비금속,322130173410,038500,20240329,보통주,9.98769,0.47603,2.81091,0.41006
KOSDAQ,운송장비·부품,468215072700,437730,20240329,보통주,,0.0,,
KOSDAQ,금속,79142565600,017480,20240329,보통주,7.68992,0.4049,5.02215,0.30516
KOSDAQ,오락·문화,73005429703,046390,20240329,보통주,-69.91573,1.41349,5.61692,1.39136
KOSDAQ,화학,105224314062,027580,20240329,보통주,224.45839,1.52292,12.6485,1.48766
KOSDAQ,컴퓨터서비스,207757815315,038540,20240329,보통주,-3.36882,0.31074,-0.13562,0.23105
KOSDAQ,기계·장비,52770248880,101000,20240329,보통주,10.77755,2.57086,10.5422,0.45929
KOSDAQ,금융,11044800000,415580,20240329,보통주,62.16662,1.11554,47.68191,
KOSDAQ,금융,10570500000,452670,20240329,보통주,63.36425,1.03757,-2348.9865,
KOSDAQ,IT부품,251241977490,091580,20240329,보통주,8.22179,1.4508,4.62509,0.71476
KOSDAQ,일반전기전자,58260896620,263810,20240329,보통주,29.49812,1.52088,10.48975,0.60184
KOSDAQ,화학,317062603710,089980,20240329,보통주,29.72737,1.80115,12.43447,1.94203
KOSDAQ,건설,45134499892,042940,20240329,보통주,1.08258,0.38984,-3.07137,0.2314
KOSDAQ,IT부품,308104635200,042600,20240329,보통주,-13.1866,2.1899,110.44257,1.87553
KOSDAQ,화학,277594219500,107600,20240329,보통주,-285.92559,5.32635,113.71946,7.30446
KOSDAQ,소프트웨어,170576189400,411080,20240329,보통주,264.8497,2.64046,-14.46141,9.91278
KOSDAQ,반도체,391449529000,252990,20240329,보통주,-212.80767,2.65597,952.39869,9.01435
KOSDAQ,제약,79941122415,378800,20240329,보통주,-6.95565,4.56657,-6.63157,400.80555
KOSDAQ,일반전기전자,131815370400,294630,20240329,보통주,-8.70643,9.33964,-49.12234,15.33112
KOSDAQ,유통,84918597760,038070,20240329,보통주,-696.63204,0.94828,87.99607,0.91422
KOSDAQ,숙박·음식,458646145450,006730,20240329,보통주,3.50926,0.54045,9.83948,2.86987
KOSDAQ,비금속,29300000000,079650,20240329,보통주,20.57399,0.45518,7.69045,0.77765
KOSDAQ,기계·장비,60102000000,100660,20240329,보통주,29.72145,0.87173,61.73323,1.24936
KOSDAQ,기계·장비,47532000000,019770,20240329,보통주,6.0503,0.61047,8.10666,0.29621
KOSDAQ,유통,31273902240,043710,20240329,보통주,-11.25175,1.37842,-5.90241,1.64414
KOSDAQ,IT부품,163750127310,092190,20240329,보통주,-1.7355,10.10956,2.42622,0.30622
KOSDAQ,반도체,598213404000,046890,20240329,보통주,-26.48438,0.84576,4.9088,0.5738
KOSDAQ,유통,177031699320,063170,20240329,보통주,-27.94717,1.8068,23.19818,4.9529
KOSDAQ,IT부품,27418005718,027040,20240329,보통주,-2.04238,0.76319,12.31595,0.85913
KOSDAQ,제약,41099099475,018680,20240329,보통주,12.69577,1.15795,8.48216,0.85125
KOSDAQ,IT부품,106764000000,093920,20240329,보통주,7.49313,0.52756,4.58513,0.41119
KOSDAQ,일반전기전자,41850235700,189860,20240329,보통주,-11.3124,1.39477,14.09905,0.97842
KOSDAQ,통신장비,958306371000,178320,20240329,보통주,-30.21676,1.35124,16.01199,0.87546
KOSDAQ,운송장비·부품,68566863130,122690,20240329,보통주,8.45245,0.83515,1.11829,0.03025
KOSDAQ,유통,136115840000,140070,20240329,보통주,23.2869,0.67476,-6.57553,0.81201
KOSDAQ,건설,89291955525,011370,20240329,보통주,11.57758,0.24638,-13.44447,0.15905
KOSDAQ,일반전기전자,98828500000,065710,20240329,보통주,6.3248,1.00922,9.07346,1.48112
KOSDAQ,건설,307713523923,035890,20240329,보통주,2.22516,0.32424,3.89952,0.21819
KOSDAQ,화학,345301500000,357550,20240329,보통주,88.98745,8.52184,101.3619,25.18035
KOSDAQ,운송,120912000000,003100,20240329,보통주,3.9721,0.28714,1.96346,0.63898
KOSDAQ,제약,109590639500,067370,20240329,보통주,30.20425,4.94745,28.003,11.31992
KOSDAQ,반도체,388520399750,171090,20240329,보통주,-29.72656,3.57708,49.21738,4.39648
KOSDAQ,화학,96161846400,086710,20240329,보통주,17.84893,1.41142,45.58245,1.37959
KOSDAQ,금속,318604000000,014620,20240329,보통주,8.87883,0.67194,9.78369,1.36547
KOSDAQ,기타서비스,60642400000,037350,20240329,보통주,15.94239,0.22329,1.5543,0.0937
KOSDAQ,IT부품,33885292455,081580,20240329,보통주,-208.13416,0.31254,5.24163,0.22657
KOSDAQ,반도체,37946015040,045300,20240329,보통주,-39.50259,0.58789,14.88949,1.22178
KOSDAQ,운송장비·부품,750400000000,015750,20240329,보통주,4.46291,0.57095,2.02011,0.17547
KOSDAQ,화학,1093071567000,365340,20240329,보통주,52.77001,4.24924,-365.17515,5.28976
KOSDAQ,운송장비·부품,34237000000,080470,20240329,보통주,6.67601,0.76329,2.95134,0.21692
KOSDAQ,IT부품,114020494840,043260,20240329,보통주,4.22296,0.67073,16.44809,0.3591
KOSDAQ,일반전기전자,353528430000,148150,20240329,보통주,8.51526,1.58019,5.68635,0.97732
KOSDAQ,기타제조,25793931160,188260,20240329,보통주,-3.11169,1.98263,-7.23294,1.22619
KOSDAQ,운송장비·부품,27510258802,053060,20240329,보통주,3.37244,0.88653,2.38534,0.19457
KOSDAQ,화학,49605380272,340440,20240329,보통주,14.02729,1.61752,8.23524,0.91792
KOSDAQ,금속,45051930000,017510,20240329,보통주,32.84805,0.57252,-8.42657,3.62632
KOSDAQ,건설,102035700000,011560,20240329,보통주,3.05226,0.41585,1.32691,0.10557
KOSDAQ,금속,108739397500,396300,20240329,보통주,16.99291,1.53583,14.19152,1.24392
KOSDAQ,제약,127239000000,100700,20240329,보통주,8.37525,0.91607,5.42841,1.83551
KOSDAQ,운송장비·부품,60955000000,024830,20240329,보통주,4.256,0.15191,1.34697,0.28072
KOSDAQ,의료·정밀기기,22810685704,258830,20240329,보통주,-2.75475,3.68349,23.01675,3.53485
KOSDAQ,통신서비스,138820000000,036630,20240329,보통주,4.23113,0.48635,-9.10275,0.54152
KOSDAQ,소프트웨어,38236717370,039310,20240329,보통주,3.12102,0.42414,-5.43292,1.18312
KOSDAQ,IT부품,22334937380,067770,20240329,보통주,-16.75783,0.54895,1215.72231,2.34906
KOSDAQ,의료·정밀기기,107987461900,053450,20240329,보통주,9.12449,0.83428,3.53236,0.20671
KOSDAQ,금속,91926110250,222810,20240329,보통주,-4.64625,4.63957,-7.86203,1.33278
KOSDAQ,화학,35221945110,252500,20240329,보통주,13.72683,0.96779,13.47844,0.92199
KOSDAQ,IT부품,115104323900,321370,20240329,보통주,-5.26084,7.57231,-6.17539,11.39587
KOSDAQ,의료·정밀기기,94889306000,347000,20240329,보통주,-80.18702,2.35258,33.2016,2.86575
KOSDAQ,제약,39228731140,331920,20240329,보통주,-8.91059,2.17439,-7.61752,5.25031
KOSDAQ,제약,76620457750,049180,20240329,보통주,-2.45397,4.09642,-17.03154,0.95787
KOSDAQ,기타서비스,56316324780,299660,20240329,보통주,-4.44093,1.50154,-7.24728,
KOSDAQ,기타서비스,244941204600,268600,20240329,보통주,-7.54218,-10.04405,-27.94551,13.02319
KOSDAQ,소프트웨어,498192762900,108860,20240329,보통주,-193.45308,4.04346,122.33336,9.30913
KOSDAQ,의료·정밀기기,144324769680,208370,20240329,보통주,31.76538,2.91598,47.30311,5.50839
KOSDAQ,섬유·의류,35608164345,318160,20240329,보통주,-20.13572,0.84963,21.25552,1.36853
KOSDAQ,제약,4163327981600,068760,20240329,보통주,180.25418,10.13759,437.73522,9.85895
KOSDAQ,정보기기,29766744466,068940,20240329,보통주,-6.18175,1.44543,22.33036,0.86663
KOSDAQ,화학,123277965625,060230,20240329,보통주,-1.61686,0.73785,-10.55609,1.28578
KOSDAQ,일반전기전자,425555628750,290690,20240329,보통주,-81.01737,9.42243,-148.13177,9.06919
KOSDAQ,기타서비스,100796917720,950200,20240329,보통주,-22.85466,3.04479,61.65588,3.03665
KOSDAQ,컴퓨터서비스,74969442440,032680,20240329,보통주,-5.19164,1.15692,8.31536,0.97383
KOSDAQ,컴퓨터서비스,3642848400,032685,20240329,우선주,-5.19164,1.15692,8.31536,0.97383
KOSDAQ,출판·매체복제,36637222344,258790,20240329,보통주,-6.22269,3.05755,341.2913,1.95762
KOSDAQ,유통,109292077865,066910,20240329,보통주,-7.51477,4.74895,-73.88636,1.77269
KOSDAQ,의료·정밀기기,34160032912,043100,20240329,보통주,-1.38169,1.44835,-3.05029,1.02637
KOSDAQ,기타서비스,133311735375,035610,20240329,보통주,2.89908,0.63179,9.88553,0.89873
KOSDAQ,화학,2430801875000,357780,20240329,보통주,18.13922,2.64077,10.69771,2.80166
KOSDAQ,기타서비스,1203336814400,036830,20240329,보통주,10.21398,0.74062,9.3467,1.40541
KOSDAQ,소프트웨어,325323435200,304100,20240329,보통주,-34.14377,4.40943,-48.32702,9.71674
KOSDAQ,컴퓨터서비스,50948750886,328380,20240329,보통주,65.12005,2.17075,32.46524,1.00444
KOSDAQ,오락·문화,232700170000,086980,20240329,보통주,-6.85306,1.97274,12.03571,5.16913
KOSDAQ,출판·매체복제,83509870000,050960,20240329,보통주,12.43887,0.82014,7.60411,2.9026
KOSDAQ,기계·장비,72168344297,084180,20240329,보통주,-7.12836,0.86941,-94.80481,1.25471
KOSDAQ,의료·정밀기기,106690239040,253840,20240329,보통주,-7.48162,1.0537,-10.61201,18.08256
KOSDAQ,소프트웨어,275723879640,298830,20240329,보통주,71.07152,4.42112,24.49853,5.68044
KOSDAQ,일반전기전자,171559561050,236200,20240329,보통주,6.53376,0.7048,6.40584,1.5849
KOSDAQ,컴퓨터서비스,76653868800,094840,20240329,보통주,1.89139,0.29731,76.81135,3.45694
KOSDAQ,IT부품,189599071500,192440,20240329,보통주,4.81003,0.42563,6.13371,0.45852
KOSDAQ,정보기기,195920517800,424960,20240329,보통주,-52.86432,14.02152,-57.44594,66.12302
KOSDAQ,기계·장비,666441355600,136510,20240329,보통주,-562.60272,-45.0448,-158.16845,205.29625
KOSDAQ,기계·장비,154534632960,099440,20240329,보통주,9.56554,1.46618,67.08472,0.90336
KOSDAQ,디지털컨텐츠,21824302500,033790,20240329,보통주,-13.10923,1.16168,-10.18984,3.65582
KOSDAQ,디지털컨텐츠,97422718240,276040,20240329,보통주,-20.26789,4.69227,-35.59921,17.03469
KOSDAQ,반도체,29359096346,159910,20240329,보통주,-2.47645,1.28825,-4.55968,1.67863
KOSDAQ,화학,21278713820,115570,20240329,보통주,-1.65477,0.3817,17.63854,0.34501
KOSDAQ,금융,85944180050,330730,20240329,보통주,17.96434,1.20524,-14.09895,5.84907
KOSDAQ,화학,103326677310,352090,20240329,보통주,10.47357,1.60682,10.73903,1.85431
KOSDAQ,오락·문화,1388702607600,253450,20240329,보통주,51.45819,2.18717,34.59656,2.0554
KOSDAQ,방송서비스,184848788400,408900,20240329,보통주,61.04967,4.20953,24.30664,6.59938
KOSDAQ,오락·문화,36863155800,204630,20240329,보통주,-0.76551,0.85253,-2.70752,5.7697
KOSDAQ,유통,58058342520,415380,20240329,보통주,,0.0,,
KOSDAQ,기계·장비,54151961650,013810,20240329,보통주,-29.07118,1.11677,16.32177,2.09429
KOSDAQ,종이·목재,149446548660,203690,20240329,보통주,-4.24395,4.57034,-15.12914,2.77611
KOSDAQ,금속,53962585600,049830,20240329,보통주,151.30207,0.41829,7.65356,0.44496
KOSDAQ,기타서비스,88511787550,020710,20240329,보통주,10.50061,0.62817,11.99627,0.64735
KOSDAQ,반도체,156025540580,033170,20240329,보통주,-6.86757,0.89846,23.61753,0.57126
KOSDAQ,의료·정밀기기,257636491560,048870,20240329,보통주,97.96838,1.26815,6.38439,2.71339
KOSDAQ,IT부품,745979630400,025320,20240329,보통주,42.35673,4.67261,12.85947,2.359
KOSDAQ,의료·정밀기기,132090012299,269620,20240329,보통주,-17.6107,-20.43046,-45.56285,7.41467
KOSDAQ,반도체,44837187500,429270,20240329,보통주,-8.27637,1.78939,-11.25714,3.66127
KOSDAQ,소프트웨어,54274485600,418250,20240329,보통주,-11.84534,4.39086,-12.52415,25.67402
KOSDAQ,소프트웨어,42724000000,131090,20240329,보통주,7.82402,0.90432,12.65479,3.13423
KOSDAQ,소프트웨어,36702924720,232830,20240329,보통주,-53.84802,4.33431,-20.04671,3.1838
KOSDAQ,기계·장비,60133341550,290520,20240329,보통주,-19.33824,1.10281,49.89701,3.11989
KOSDAQ,유통,35202433000,001000,20240329,보통주,-59.2459,2.70084,83.60139,10.53357
KOSDAQ,유통,29240000000,025870,20240329,보통주,103.5216,1.76521,-24.19557,0.34896
KOSDAQ,기타서비스,523593666250,215600,20240329,보통주,-30.45473,10.81623,-36.45329,157.46425
KOSDAQ,일반전기전자,2982008358000,065350,20240329,보통주,90.26607,5.39921,31.3285,1.35655
KOSDAQ,운송장비·부품,390066420700,416180,20240329,보통주,19.8295,2.24977,30.93296,1.44872
KOSDAQ,금속,144527766270,162300,20240329,보통주,19.04902,1.71515,13.208,0.37757
KOSDAQ,소프트웨어,41040198800,290560,20240329,보통주,-2209.14842,2.22245,15.62237,4.04879
KOSDAQ,제약,97091200000,002800,20240329,보통주,20.22764,1.51961,24.0882,0.92278
KOSDAQ,금융,10106950000,472220,20240329,보통주,,0.0,,
KOSDAQ,금융,20857725000,419270,20240329,보통주,,,,
KOSDAQ,금융,16122600000,430220,20240329,보통주,62.37624,1.06677,54.70559,
KOSDAQ,금융,12086800000,445970,20240329,보통주,38.59604,1.02386,31.69692,
KOSDAQ,건설,32845496005,017000,20240329,보통주,5.01886,0.39149,2.23902,0.13372
KOSDAQ,제약,88100150250,012790,20240329,보통주,6.77464,0.66069,6.09822,1.0368
KOSDAQ,금속,49796615380,138070,20240329,보통주,12.43002,0.61826,8.07793,0.83406
KOSDAQ,출판·매체복제,170742335250,226330,20240329,보통주,-17.88632,6.94505,-25.23656,1651.96372
KOSDAQ,금융,8912100000,418210,20240329,보통주,59.82827,1.14586,71.57518,
KOSDAQ,금융,37167230000,452980,20240329,보통주,73.39665,0.94603,-420.90685,
KOSDAQ,금융,15141000000,393360,20240329,보통주,,,,
KOSDAQ,금융,15464350000,405640,20240329,보통주,73.75412,1.24921,-266.27606,
KOSDAQ,IT부품,62203419285,056700,20240329,보통주,-3.92704,0.6928,-139.70264,0.35874
KOSDAQ,IT부품,46763125450,187270,20240329,보통주,11.83517,0.69727,3.73994,0.90126
KOSDAQ,IT부품,491936602400,243840,20240329,보통주,13.75035,1.26091,7.58832,0.78796
KOSDAQ,유통,711385176520,257720,20240329,보통주,12.22819,3.45012,-25.1613,1.35575
KOSDAQ,반도체,1014554454550,222800,20240329,보통주,-10.6772,2.61603,-13.13035,1.17707
KOSDAQ,IT부품,131995895850,036710,20240329,보통주,-1.71599,1.23493,-1.38261,0.15498
KOSDAQ,반도체,223400769350,160980,20240329,보통주,14.32221,0.90806,5.72421,1.00715
KOSDAQ,소프트웨어,44805382000,356890,20240329,보통주,21.7995,1.42874,13.21782,1.76349
KOSDAQ,기타서비스,308842643480,217330,20240329,보통주,-15.73054,5.63014,-32.66701,77.90031
KOSDAQ,컴퓨터서비스,52489771516,010280,20240329,보통주,10.69078,0.91561,-2.94763,0.14785
KOSDAQ,출판·매체복제,52075854996,208640,20240329,보통주,-4.77951,2.2723,-6.79755,5.10667
KOSDAQ,비금속,54506816969,222420,20240329,보통주,-13.50763,1.96883,53.46243,2.32463
KOSDAQ,금속,45674443350,037760,20240329,보통주,17.9069,0.52084,5.21782,0.36591
KOSDAQ,통신장비,476380593000,099320,20240329,보통주,6.46935,1.55581,9.94182,2.26326
KOSDAQ,제약,112518000000,049960,20240329,보통주,16.73108,0.68632,13.49473,1.96083
KOSDAQ,반도체,65158934850,088280,20240329,보통주,-12.56361,1.7667,-46.70295,4.65583
KOSDAQ,통신장비,376513086000,050890,20240329,보통주,9.07767,1.35314,6.76752,1.15446
KOSDAQ,섬유·의류,128826368550,109670,20240329,보통주,-43.79552,3.46525,19.40653,1.22106
KOSDAQ,방송서비스,259396009280,066790,20240329,보통주,43.88446,3.70181,26.29672,5.78874
KOSDAQ,기계·장비,918729665360,222080,20240329,보통주,25.33635,2.93576,-10.23326,2.36207
KOSDAQ,화학,740030239900,352480,20240329,보통주,19.89163,3.61452,27.34799,2.8361
KOSDAQ,반도체,121213324350,264660,20240329,보통주,8.73284,1.02107,4.17454,0.67221
KOSDAQ,섬유·의류,89877382205,352700,20240329,보통주,28.33637,0.55603,13.48947,1.2009
KOSDAQ,기계·장비,225795600000,297090,20240329,보통주,-185.5484,3.50465,-117.84854,3.89965
KOSDAQ,금융,33146699090,900120,20240329,보통주,3.43324,0.06685,0.81795,0.36088
KOSDAQ,기타서비스,66346093704,359090,20240329,보통주,11.68056,1.54562,18.50126,1.17915
KOSDAQ,IT부품,23447235000,115530,20240329,보통주,60.71032,2.1066,-6.92108,0.65599
KOSDAQ,의료·정밀기기,38483197284,115480,20240329,보통주,-4.98154,0.7638,4.93855,0.9776
KOSDAQ,소프트웨어,64984567080,340810,20240329,보통주,-8.12701,4.02858,-12.22358,5.54919
KOSDAQ,IT부품,55621125000,376290,20240329,보통주,67.85144,0.62005,20.90472,0.36044
KOSDAQ,소프트웨어,81271068560,189330,20240329,보통주,-9.84801,4.30571,-12.29098,17.36335
KOSDAQ,제약,1256035155700,096530,20240329,보통주,1787.67453,1.02599,12.59822,3.25546
KOSDAQ,화학,48561901360,101240,20240329,보통주,14.7021,0.65365,5.57421,0.98549
KOSDAQ,제약,209891253600,060590,20240329,보통주,-16.59858,3.3909,31.4931,1.87656
KOSDAQ,화학,96127707270,260930,20240329,보통주,15.95984,0.67829,10.49905,1.24643
KOSDAQ,유통,57427292120,052300,20240329,보통주,-2.86651,0.35681,1.45901,5.86677
KOSDAQ,유통,162135552480,013990,20240329,보통주,9.63063,0.71981,5.81692,0.6907
KOSDAQ,반도체,295205155250,123860,20240329,보통주,94.34435,4.83301,23.11502,3.53752
KOSDAQ,숙박·음식,579122364420,025980,20240329,보통주,5.79761,0.92571,6.63127,0.64675
KOSDAQ,통신장비,10717917100,058220,20240329,보통주,,,,
KOSDAQ,IT부품,187733470200,125210,20240329,보통주,15.38061,2.91206,23.72848,1.35685
KOSDAQ,IT부품,122637485520,357580,20240329,보통주,-91.76319,3.58664,-20.51779,1.49298
KOSDAQ,IT부품,108882562050,052710,20240329,보통주,-7.92317,0.70513,35.30293,0.62274
KOSDAQ,유통,137009876640,074430,20240329,보통주,48.45295,2.1694,-541.08758,5.65143
KOSDAQ,음식료·담배,480329979860,092040,20240329,보통주,-14.04106,2.34334,37.83563,2.04498
KOSDAQ,기계·장비,263867101760,083930,20240329,보통주,55.17733,1.1921,12.92883,1.2571
KOSDAQ,IT부품,192596550000,149950,20240329,보통주,47.39887,1.41908,26.96319,3.00321
KOSDAQ,일반전기전자,166959251040,036010,20240329,보통주,-82.84871,1.73562,61.38396,1.57244
KOSDAQ,기계·장비,50400000000,050860,20240329,보통주,6.62802,0.46054,-12.26584,0.51413
KOSDAQ,화학,93221636760,136410,20240329,보통주,24.03302,1.24107,19.39436,1.57203
KOSDAQ,제약,89786894000,246720,20240329,보통주,-28.53763,13.25755,-19.92642,25.62094
KOSDAQ,운송장비·부품,47069206296,067390,20240329,보통주,-1.50254,2.28681,-0.41444,0.35971
KOSDAQ,기계·장비,149215729410,159010,20240329,보통주,38.83001,2.38094,-44.70734,1.59789
KOSDAQ,디지털컨텐츠,48795906636,127710,20240329,보통주,-1.79937,0.24983,0.30416,0.45309
KOSDAQ,"농업, 임업 및 어업",29637035935,154030,20240329,보통주,-15.71727,1.72842,-149.13332,1.45971
KOSDAQ,화학,55327412824,227610,20240329,보통주,-218.29819,2.41807,-8.96317,1.6484
KOSDAQ,통신장비,214327800000,143160,20240329,보통주,11.45282,1.01586,5.84561,0.83015
KOSDAQ,기타서비스,112790540400,054800,20240329,보통주,5.5855,0.3834,0.79154,0.15621
KOSDAQ,정보기기,49311892090,332370,20240329,보통주,7.53901,0.82387,6.08154,1.24101
KOSDAQ,기타서비스,88904483590,339950,20240329,보통주,10.74851,1.79349,3.96735,0.88186
KOSDAQ,의료·정밀기기,565500510150,099190,20240329,보통주,212.12214,2.76681,60.31193,2.96761
KOSDAQ,출판·매체복제,49076301155,289010,20240329,보통주,-2.10532,1.08757,-6.15906,0.41891
KOSDAQ,일반전기전자,348231240000,214430,20240329,보통주,17.96313,2.45412,10.36552,1.85652
KOSDAQ,반도체,153442837020,040910,20240329,보통주,-4.42202,1.11736,-112.87718,2.65627
KOSDAQ,기타제조,97162436840,368600,20240329,보통주,-8.4952,1.67034,-7.71762,2.09389
KOSDAQ,반도체,48319020070,052860,20240329,보통주,-164.89235,1.08546,8.67863,0.76275
KOSDAQ,유통,75800372470,069920,20240329,보통주,-5.51492,2.00066,173.84792,18.1467
KOSDAQ,반도체,122329197250,038880,20240329,보통주,-7.76936,1.68797,-75.01983,2.2464
KOSDAQ,일반전기전자,73830194970,307180,20240329,보통주,-4.64232,15.59564,-16.52923,2.20448
KOSDAQ,IT부품,77952847770,101390,20240329,보통주,-2.18314,2.302,16.26217,0.40985
KOSDAQ,기계·장비,169304136500,451220,20240329,보통주,-51.11118,5.26347,1657.30775,18.387
KOSDAQ,오락·문화,21868769650,078860,20240329,보통주,-0.81812,0.23004,-67.33837,0.79062
KOSDAQ,운송장비·부품,52888495059,090150,20240329,보통주,-1.43711,1.19476,7.72219,0.47127
KOSDAQ,반도체,38798347896,123010,20240329,보통주,-4.31893,1.1609,-46.3674,1.61872
KOSDAQ,통신장비,59621159160,031310,20240329,보통주,-27.35953,0.46021,2.55132,0.28543
KOSDAQ,기타서비스,91630967760,185490,20240329,보통주,-4.37409,1.82321,-4.60093,29.53825
KOSDAQ,IT부품,39031147200,059100,20240329,보통주,-21.28138,1.50364,86.05565,2.09158
KOSDAQ,소프트웨어,69414400000,262840,20240329,보통주,17.25992,1.16979,12.37867,1.36392
KOSDAQ,제약,76055695200,175250,20240329,보통주,-2.49831,1.3411,-5.80642,1.38184
KOSDAQ,컴퓨터서비스,51858172800,052460,20240329,보통주,12.05719,1.19251,6.33569,0.39611
KOSDAQ,반도체,176618607280,119830,20240329,보통주,-20.49023,1.0621,-25.58193,1.8226
KOSDAQ,유통,79825524044,052770,20240329,보통주,-7.90727,3.74211,-7.30596,1.60999
KOSDAQ,컴퓨터서비스,135778334300,124500,20240329,보통주,234.42925,2.44902,-5.19622,0.05414
KOSDAQ,소프트웨어,37367338000,372800,20240329,보통주,-6.34849,2.5002,-10.74343,0.57195
KOSDAQ,반도체,462731853600,084850,20240329,보통주,-17.69626,2.88005,10.9772,1.00599
KOSDAQ,화학,391344226000,114840,20240329,보통주,11.2768,3.27967,48.07105,1.51664
KOSDAQ,금융,306343104210,027360,20240329,보통주,20.01473,1.2586,7.72038,4.50298
KOSDAQ,섬유·의류,31247956166,032080,20240329,보통주,-27.07604,0.32153,4.60416,0.96187
KOSDAQ,운송장비·부품,152509867260,013310,20240329,보통주,3.35855,0.58688,1.13301,0.22417
KOSDAQ,반도체,119030357160,059120,20240329,보통주,200.60067,2.16657,-131.79176,3.9842
KOSDAQ,소프트웨어,96063581925,158430,20240329,보통주,10.15224,1.16295,6.3254,1.69512
KOSDAQ,소프트웨어,1352934075900,067160,20240329,보통주,13.19102,3.15174,8.21938,2.83055
KOSDAQ,제약,105643602000,001540,20240329,보통주,95.12961,0.70321,-92.42701,0.52521
KOSDAQ,소프트웨어,670928285000,053800,20240329,보통주,19.2578,2.12441,17.64641,2.88441
KOSDAQ,유통,139839830010,065660,20240329,보통주,-58.54205,1.28479,-83.64726,25.58504
KOSDAQ,통신장비,47154098916,297570,20240329,보통주,10.61962,1.27792,4.10971,1.95614
KOSDAQ,제약,81693021930,260660,20240329,보통주,28.54171,0.96072,12.22268,0.4668
KOSDAQ,금속,266840156750,354320,20240329,보통주,-40.37921,2.22811,11.18579,1.26623
KOSDAQ,오락·문화,113682105270,361570,20240329,보통주,-32.27694,1.54697,-63.81215,1.25503
KOSDAQ,디지털컨텐츠,206143611210,131370,20240329,보통주,27.02352,2.07395,29.13414,3.89374
KOSDAQ,IT부품,194435626000,140670,20240329,보통주,-23.23703,3.79542,-303.55476,1.72419
KOSDAQ,반도체,51550708615,096610,20240329,보통주,-1.14477,4.23949,-30.364,1.84084
KOSDAQ,통신장비,128517482295,061040,20240329,보통주,31.06997,0.52861,4.50375,0.39961
KOSDAQ,정보기기,35145089430,148250,20240329,보통주,-9.85693,0.92683,-154.7852,2.47382
KOSDAQ,소프트웨어,90080554960,347860,20240329,보통주,-6.39737,20.42107,-10.53145,14.81912
KOSDAQ,기타서비스,10464534847200,196170,20240329,보통주,-1534.87901,35.23854,-666.43482,53.61679
KOSDAQ,운송장비·부품,29698872010,123750,20240329,보통주,-118.54464,1.62331,5.25062,1.01453
KOSDAQ,소프트웨어,27696822477,085810,20240329,보통주,-1.28233,1.41585,-8.83392,5.34639
KOSDAQ,반도체,37461339405,117670,20240329,보통주,-1.4775,1.02582,-11.10111,0.42554
KOSDAQ,제약,85103665020,314140,20240329,보통주,13.74797,0.72821,7.06532,0.49489
KOSDAQ,기타서비스,55865029080,291650,20240329,보통주,-4.74436,4.16893,-5.74293,265.35378
KOSDAQ,기타서비스,156315050660,293780,20240329,보통주,-17.00839,3.44171,-14.55457,633.43283
KOSDAQ,제약,99568420380,196300,20240329,보통주,-9.24167,8.29643,-24.81113,14.95456
KOSDAQ,오락·문화,160916660765,310200,20240329,보통주,16.62028,1.57324,4.38759,1.32935
