단축코드,시가총액,날짜,표준코드
140700,19062500000,20220331,KR7140700006
102780,1702929000000,20220331,KR7102780004
213610,97308000000,20220331,KR7213610009
251350,397380000000,20220331,KR7251350005
117460,21382200000,20220331,KR7117460006
140710,21233000000,20220331,KR7140710005
400570,102910000000,20220331,KR7400570008
144600,86526000000,20220331,KR7144600004
91170,259873750000,20220331,KR7091170001
114800,856412000000,20220331,KR7114800006
101280,9615000000,20220331,KR7101280006
91180,689469000000,20220331,KR7091180000
363570,100743195000,20220331,KR7363570003
273130,1369952030000,20220331,KR7273130005
102970,47610000000,20220331,KR7102970001
419430,77920000000,20220331,KR7419430004
169950,28308000000,20220331,KR7169950003
283580,93672000000,20220331,KR7283580009
99140,58932000000,20220331,KR7099140006
204450,52332000000,20220331,KR7204450001
415340,201277500000,20220331,KR7415340009
256750,47120000000,20220331,KR7256750001
372330,137700000000,20220331,KR7372330001
117680,52080000000,20220331,KR7117680009
279540,12035000000,20220331,KR7279540009
229200,560651000000,20220331,KR7229200001
233740,981904000000,20220331,KR7233740000
360150,13245000000,20220331,KR7360150007
251340,372240000000,20220331,KR7251340006
226490,375592000000,20220331,KR7226490001
237350,17034000000,20220331,KR7237350004
359210,36400000000,20220331,KR7359210002
337140,27762000000,20220331,KR7337140008
138920,10083500000,20220331,KR7138920004
244660,7136500000,20220331,KR7244660007
375770,32670000000,20220331,KR7375770005
266410,14328000000,20220331,KR7266410000
298770,76030500000,20220331,KR7298770009
266420,24939000000,20220331,KR7266420009
364690,9912000000,20220331,KR7364690008
69660,466107000000,20220331,KR7069660009
294400,452421000000,20220331,KR7294400007
253250,20769400000,20220331,KR7253250005
253240,4585750000,20220331,KR7253240006
253230,10481100000,20220331,KR7253230007
331910,15443200000,20220331,KR7331910000
100910,10458000000,20220331,KR7100910009
104530,10731000000,20220331,KR7104530001
148070,294814000000,20220331,KR7148070006
167860,7918050000,20220331,KR7167860006
114470,36011250000,20220331,KR7114470008
130730,144275550000,20220331,KR7130730005
411860,7121250000,20220331,KR7411860000
394340,7084000000,20220331,KR7394340004
394350,45780000000,20220331,KR7394350003
138230,35602000000,20220331,KR7138230008
225800,38038000000,20220331,KR7225800002
139660,10249200000,20220331,KR7139660005
230480,23606000000,20220331,KR7230480006
373790,9380000000,20220331,KR7373790005
104520,11412000000,20220331,KR7104520002
200250,61246250000,20220331,KR7200250009
316670,16581600000,20220331,KR7316670009
291630,6933300000,20220331,KR7291630002
291620,4720000000,20220331,KR7291620003
153270,19519500000,20220331,KR7153270004
122260,46542800000,20220331,KR7122260003
407170,8007000000,20220331,KR7407170000
407160,9186500000,20220331,KR7407160001
411540,24836000000,20220331,KR7411540008
295040,305859750000,20220331,KR7295040000
363510,102624580000,20220331,KR7363510009
292500,12050500000,20220331,KR7292500006
404650,7284000000,20220331,KR7404650004
400590,45410000000,20220331,KR7400590006
399110,26316000000,20220331,KR7399110006
400580,17591000000,20220331,KR7400580007
220130,4986000000,20220331,KR7220130009
415760,10140000000,20220331,KR7415760008
413220,10332000000,20220331,KR7413220005
102110,1892865000000,20220331,KR7102110004
139260,879595200000,20220331,KR7139260004
139220,108972600000,20220331,KR7139220008
139290,5072000000,20220331,KR7139290001
139270,30115800000,20220331,KR7139270003
227550,4471000000,20220331,KR7227550001
227560,4379200000,20220331,KR7227560000
139250,23521200000,20220331,KR7139250005
139230,66856800000,20220331,KR7139230007
139240,10572800000,20220331,KR7139240006
227540,33108700000,20220331,KR7227540002
243880,35800500000,20220331,KR7243880002
310960,61504000000,20220331,KR7310960000
252000,6745750000,20220331,KR7252000005
267770,97209000000,20220331,KR7267770006
252710,106723500000,20220331,KR7252710009
243890,7362500000,20220331,KR7243890001
315270,8702400000,20220331,KR7315270009
166400,7022500000,20220331,KR7166400002
289480,6432000000,20220331,KR7289480006
305540,1261802250000,20220331,KR7305540007
365040,25200000000,20220331,KR7365040005
357870,246726400000,20220331,KR7357870005
400970,464226750000,20220331,KR7400970000
396500,51747750000,20220331,KR7396500001
377990,24759000000,20220331,KR7377990007
417630,60317500000,20220331,KR7417630001
364960,291562500000,20220331,KR7364960005
412560,6363000000,20220331,KR7412560005
364980,456686250000,20220331,KR7364980003
412570,14811250000,20220331,KR7412570004
292160,18876000000,20220331,KR7292160009
364990,23437500000,20220331,KR7364990002
404540,33415750000,20220331,KR7404540007
364970,86936250000,20220331,KR7364970004
365000,52121250000,20220331,KR7365000009
228820,5799000000,20220331,KR7228820007
300610,20223000000,20220331,KR7300610003
138530,14651100000,20220331,KR7138530001
289260,18729000000,20220331,KR7289260002
289250,13386000000,20220331,KR7289250003
310970,1310487500000,20220331,KR7310970009
269370,7440000000,20220331,KR7269370003
248270,27048000000,20220331,KR7248270001
292150,1182447000000,20220331,KR7292150000
139280,81403000000,20220331,KR7139280002
237440,7428000000,20220331,KR7237440003
319640,27105000000,20220331,KR7319640009
160580,26790000000,20220331,KR7160580007
114820,64467000000,20220331,KR7114820004
275980,206440300000,20220331,KR7275980001
387270,60417400000,20220331,KR7387270002
394670,720631200000,20220331,KR7394670004
412770,215005450000,20220331,KR7412770000
418670,13299400000,20220331,KR7418670006
276000,16150000000,20220331,KR7276000007
394660,252922200000,20220331,KR7394660005
371450,53621800000,20220331,KR7371450008
139310,8670000000,20220331,KR7139310007
139320,8088000000,20220331,KR7139320006
137610,33702000000,20220331,KR7137610002
182490,14760000000,20220331,KR7182490003
272580,336066390000,20220331,KR7272580002
157450,1820482920000,20220331,KR7157450008
105010,5768000000,20220331,KR7105010003
123320,40876500000,20220331,KR7123320004
174350,8124800000,20220331,KR7174350009
329200,174375000000,20220331,KR7329200000
341850,50017500000,20220331,KR7341850006
147970,4143200000,20220331,KR7147970008
182480,204724000000,20220331,KR7182480004
360750,1557096750000,20220331,KR7360750004
225040,92070000000,20220331,KR7225040005
143850,326073000000,20220331,KR7143850006
225030,8900000000,20220331,KR7225030006
133690,2205442800000,20220331,KR7133690008
418660,71429750000,20220331,KR7418660007
203780,40651200000,20220331,KR7203780002
245340,93500200000,20220331,KR7245340005
329750,301970550000,20220331,KR7329750004
261110,7402500000,20220331,KR7261110001
261120,6704000000,20220331,KR7261120000
305080,82360000000,20220331,KR7305080004
381170,1447795250000,20220331,KR7381170000
381180,1280115500000,20220331,KR7381180009
228810,149606400000,20220331,KR7228810008
91230,142842400000,20220331,KR7091230003
98560,4622400000,20220331,KR7098560006
211560,14145000000,20220331,KR7211560008
138520,22650000000,20220331,KR7138520002
157490,83424400000,20220331,KR7157490004
228800,233013900000,20220331,KR7228800009
227570,12153300000,20220331,KR7227570009
261140,8415000000,20220331,KR7261140008
130680,42630250000,20220331,KR7130680002
217770,137818500000,20220331,KR7217770007
195930,79620500000,20220331,KR7195930003
225050,12376000000,20220331,KR7225050004
245350,15931500000,20220331,KR7245350004
91220,13997400000,20220331,KR7091220004
307510,6988000000,20220331,KR7307510008
225060,13292800000,20220331,KR7225060003
236350,30609800000,20220331,KR7236350005
123310,56465500000,20220331,KR7123310005
195920,10460800000,20220331,KR7195920004
241180,14634000000,20220331,KR7241180009
292560,6842500000,20220331,KR7292560000
150460,129669600000,20220331,KR7150460004
302190,67347200000,20220331,KR7302190004
157500,4839900000,20220331,KR7157500000
307520,5290000000,20220331,KR7307520007
192090,178694250000,20220331,KR7192090009
204480,91719600000,20220331,KR7204480008
217780,25888000000,20220331,KR7217780006
245360,73702500000,20220331,KR7245360003
414780,276969000000,20220331,KR7414780007
371470,63603000000,20220331,KR7371470006
396520,24880000000,20220331,KR7396520009
371460,3197572800000,20220331,KR7371460007
396510,60482400000,20220331,KR7396510000
117690,6153750000,20220331,KR7117690008
371160,337440000000,20220331,KR7371160003
232080,136896900000,20220331,KR7232080002
233160,59162750000,20220331,KR7233160001
261060,6222600000,20220331,KR7261060008
261070,8589700000,20220331,KR7261070007
250780,17157000000,20220331,KR7250780004
277630,94215000000,20220331,KR7277630000
210780,33946500000,20220331,KR7210780003
277640,5516000000,20220331,KR7277640009
277650,6600000000,20220331,KR7277650008
376410,39820000000,20220331,KR7376410007
387280,63751800000,20220331,KR7387280001
143860,154353600000,20220331,KR7143860005
138540,138740400000,20220331,KR7138540000
228790,63225000000,20220331,KR7228790002
385710,24895000000,20220331,KR7385710009
385720,54376000000,20220331,KR7385720008
410870,11453000000,20220331,KR7410870000
404120,15121500000,20220331,KR7404120008
108590,9596250000,20220331,KR7108590001
145850,9991250000,20220331,KR7145850004
422260,17306000000,20220331,KR7422260000
413930,11431250000,20220331,KR7413930009
403790,10355625000,20220331,KR7403790009
159800,7917000000,20220331,KR7159800002
407830,35332000000,20220331,KR7407830009
407820,14928000000,20220331,KR7407820000
152870,24791000000,20220331,KR7152870002
192720,7623600000,20220331,KR7192720001
140950,12555400000,20220331,KR7140950007
419890,50002500000,20220331,KR7419890009
105190,424192000000,20230331,KR7105190003
332500,28819000000,20230331,KR7332500008
448880,89095930000,20230331,KR7448880005
385590,24255000000,20230331,KR7385590005
380340,5064500000,20230331,KR7380340000
226380,6320000000,20230331,KR7226380004
414270,83049000000,20230331,KR7414270009
411060,60435000000,20230331,KR7411060007
225130,12460000000,20230331,KR7225130004
365780,96959565000,20230331,KR7365780006
114460,27818100000,20230331,KR7114460009
299070,5340500000,20230331,KR7299070003
299080,5251500000,20230331,KR7299080002
411050,12384500000,20230331,KR7411050008
446770,39548250000,20230331,KR7446770000
435040,9545500000,20230331,KR7435040001
440640,45505700000,20230331,KR7440640001
190620,199561530000,20230331,KR7190620005
265690,17741500000,20230331,KR7265690008
152500,8652000000,20230331,KR7152500005
291130,11140000000,20230331,KR7291130003
452250,11947000000,20230331,KR7452250004
453850,24762500000,20230331,KR7453850000
280320,9372000000,20230331,KR7280320003
360200,539946000000,20230331,KR7360200000
438080,7756000000,20230331,KR7438080004
309230,72751000000,20230331,KR7309230001
402970,67080000000,20230331,KR7402970008
367380,447292500000,20230331,KR7367380003
438100,7860000000,20230331,KR7438100000
181480,13456800000,20230331,KR7181480005
440650,8842500000,20230331,KR7440650000
391590,6492000000,20230331,KR7391590007
391600,26730000000,20230331,KR7391600004
143460,7713000000,20230331,KR7143460004
245710,188210000000,20230331,KR7245710009
371130,7220000000,20230331,KR7371130006
131890,8022500000,20230331,KR7131890006
108450,39175000000,20230331,KR7108450008
322130,7140000000,20230331,KR7322130006
272220,6982500000,20230331,KR7272220005
272230,7554000000,20230331,KR7272230004
322120,7370000000,20230331,KR7322120007
322150,6205000000,20230331,KR7322150004
316300,8774500000,20230331,KR7316300003
277540,19177500000,20230331,KR7277540001
448540,12130000000,20230331,KR7448540005
433500,10017000000,20230331,KR7433500006
256440,42360000000,20230331,KR7256440009
145670,3498000000,20230331,KR7145670006
238720,13272000000,20230331,KR7238720007
196030,11192500000,20230331,KR7196030001
205720,6451500000,20230331,KR7205720006
356540,521681100000,20230331,KR7356540005
447430,5235000000,20230331,KR7447430000
416090,8040000000,20230331,KR7416090009
168580,171045000000,20230331,KR7168580009
219900,7644000000,20230331,KR7219900008
272910,8751370000,20230331,KR7272910001
371870,4820000000,20230331,KR7371870007
385600,16650000000,20230331,KR7385600002
354500,17808000000,20230331,KR7354500001
305050,7740000000,20230331,KR7305050007
261920,5434000000,20230331,KR7261920003
152100,613257000000,20230331,KR7152100004
295820,4810000000,20230331,KR7295820005
253150,8482500000,20230331,KR7253150007
253160,10498750000,20230331,KR7253160006
447660,7848750000,20230331,KR7447660002
395750,49720500000,20230331,KR7395750003
395760,21395000000,20230331,KR7395760002
436180,5838000000,20230331,KR7436180004
453010,15831600000,20230331,KR7453010001
292750,9183000000,20230331,KR7292750007
333940,6027500000,20230331,KR7333940005
333950,7550000000,20230331,KR7333950004
333960,6522500000,20230331,KR7333960003
333970,7317500000,20230331,KR7333970002
333980,5274000000,20230331,KR7333980001
429740,4455000000,20230331,KR7429740004
449450,24839500000,20230331,KR7449450006
269530,10631250000,20230331,KR7269530002
433850,2032000000,20230331,KR7433850005
433860,2152500000,20230331,KR7433860004
433870,1833300000,20230331,KR7433870003
433880,2174550000,20230331,KR7433880002
251590,6789000000,20230331,KR7251590006
161510,179214000000,20230331,KR7161510003
251600,12056000000,20230331,KR7251600003
451600,164242590000,20230331,KR7451600001
289670,8182200000,20230331,KR7289670002
298340,5530720000,20230331,KR7298340001
442580,4604000000,20230331,KR7442580007
189400,5929950000,20230331,KR7189400005
419650,3667500000,20230331,KR7419650007
438210,2836500000,20230331,KR7438210007
415920,4007500000,20230331,KR7415920008
278620,5635500000,20230331,KR7278620000
429760,8036000000,20230331,KR7429760002
269540,59675000000,20230331,KR7269540001
287180,28197000000,20230331,KR7287180004
213630,15748700000,20230331,KR7213630007
332610,24697400000,20230331,KR7332610005
426410,2134000000,20230331,KR7426410007
332620,28853550000,20230331,KR7332620004
195970,12714500000,20230331,KR7195970009
238670,5357500000,20230331,KR7238670004
195980,74975400000,20230331,KR7195980008
373530,5883800000,20230331,KR7373530005
256450,6204000000,20230331,KR7256450008
239660,8912400000,20230331,KR7239660004
421320,14148000000,20230331,KR7421320003
451000,487673010000,20230331,KR7451000004
280920,3095750000,20230331,KR7280920000
266550,2655000000,20230331,KR7266550003
301400,2549000000,20230331,KR7301400008
301410,3701500000,20230331,KR7301410007
227830,6540000000,20230331,KR7227830007
122090,22448250000,20230331,KR7122090004
328370,201894000000,20230331,KR7328370002
445690,12848000000,20230331,KR7445690001
448570,7759500000,20230331,KR7448570002
285690,13776000000,20230331,KR7285690004
292730,15415000000,20230331,KR7292730009
402520,8783500000,20230331,KR7402520001
293180,542095250000,20230331,KR7293180006
407310,114463500000,20230331,KR7407310002
332930,158454250000,20230331,KR7332930007
304780,31450000000,20230331,KR7304780000
306520,4909500000,20230331,KR7306520008
448490,53170000000,20230331,KR7448490003
395290,20127750000,20230331,KR7395290000
395280,16016000000,20230331,KR7395280001
368190,46182250000,20230331,KR7368190005
402460,7465000000,20230331,KR7402460000
395270,8355000000,20230331,KR7395270002
438900,7368750000,20230331,KR7438900003
367740,6966000000,20230331,KR7367740008
407300,4585000000,20230331,KR7407300003
381560,32868000000,20230331,KR7381560002
441540,6813750000,20230331,KR7441540002
381570,6734000000,20230331,KR7381570001
346000,8359210000,20230331,KR7346000003
453060,10019500000,20230331,KR7453060006
304760,8283000000,20230331,KR7304760002
404470,6437750000,20230331,KR7404470007
332940,172809000000,20230331,KR7332940006
322400,65340000000,20230331,KR7322400003
322410,6270000000,20230331,KR7322410002
354350,56648200000,20230331,KR7354350001
432850,5152500000,20230331,KR7432850006
448510,6587000000,20230331,KR7448510008
424460,8056000000,20230331,KR7424460004
401590,12155000000,20230331,KR7401590005
314700,6421250000,20230331,KR7314700006
390950,23331060000,20230331,KR7390950004
432840,6958000000,20230331,KR7432840007
419170,4597500000,20230331,KR7419170006
434730,5535750000,20230331,KR7434730008
304770,20573800000,20230331,KR7304770001
306530,3247000000,20230331,KR7306530007
375760,9714000000,20230331,KR7375760006
215620,5359500000,20230331,KR7215620006
391670,5432000000,20230331,KR7391670007
391680,4345000000,20230331,KR7391680006
148020,1382096250000,20230331,KR7148020001
285000,5781300000,20230331,KR7285000006
361580,200912000000,20230331,KR7361580004
287300,2486000000,20230331,KR7287300008
287310,3083200000,20230331,KR7287310007
290080,5271000000,20230331,KR7290080001
284980,3174000000,20230331,KR7284980000
287320,1194000000,20230331,KR7287320006
287330,1431100000,20230331,KR7287330005
252400,18343000000,20230331,KR7252400007
252410,16940000000,20230331,KR7252410006
252420,27160000000,20230331,KR7252420005
284990,5562500000,20230331,KR7284990009
285010,4413600000,20230331,KR7285010005
285020,4557800000,20230331,KR7285020004
315480,1375800000,20230331,KR7315480004
448600,107572060000,20230331,KR7448600007
422420,102000000000,20230331,KR7422420000
105780,12880000000,20230331,KR7105780001
290130,224316000000,20230331,KR7290130004
367760,91908000000,20230331,KR7367760006
367770,277191250000,20230331,KR7367770005
427110,4704000000,20230331,KR7427110002
388280,57833600000,20230331,KR7388280000
427120,3811600000,20230331,KR7427120001
326240,179514300000,20230331,KR7326240009
385560,208571300000,20230331,KR7385560008
270800,8472750000,20230331,KR7270800006
292050,10166000000,20230331,KR7292050002
319870,7357500000,20230331,KR7319870002
403990,6966000000,20230331,KR7403990005
442550,5072500000,20230331,KR7442550000
442560,5070000000,20230331,KR7442560009
442570,5055000000,20230331,KR7442570008
234310,6810000000,20230331,KR7234310001
241390,13884000000,20230331,KR7241390004
401170,151426200000,20230331,KR7401170006
300640,36766250000,20230331,KR7300640000
266160,72137000000,20230331,KR7266160001
114100,24522750000,20230331,KR7114100001
282000,60159270000,20230331,KR7282000009
451670,2498125000,20230331,KR7451670004
295000,26205180000,20230331,KR7295000004
295020,12914920000,20230331,KR7295020002
432600,14300940000,20230331,KR7432600005
397420,10775880000,20230331,KR7397420001
397410,30654600000,20230331,KR7397410002
276650,22131750000,20230331,KR7276650009
437370,6779500000,20230331,KR7437370000
375270,6587750000,20230331,KR7375270006
411720,14586250000,20230331,KR7411720006
417450,7582000000,20230331,KR7417450004
442320,2811000000,20230331,KR7442320008
399580,14287500000,20230331,KR7399580000
336160,56751390000,20230331,KR7336160007
326230,28710000000,20230331,KR7326230000
272560,83146050000,20230331,KR7272560004
385550,259544970000,20230331,KR7385550009
196230,520041340000,20230331,KR7196230007
315960,52983750000,20230331,KR7315960005
252730,2055750000,20230331,KR7252730007
252720,4625250000,20230331,KR7252720008
379780,214737000000,20230331,KR7379780000
453330,15495000000,20230331,KR7453330003
219390,18975000000,20230331,KR7219390002
354240,10148250000,20230331,KR7354240004
368590,248589000000,20230331,KR7368590006
437350,82293750000,20230331,KR7437350002
449580,9900000000,20230331,KR7449580000
267440,7492000000,20230331,KR7267440006
267490,6957000000,20230331,KR7267490001
267450,2914500000,20230331,KR7267450005
267500,2598000000,20230331,KR7267500007
446700,20943700000,20230331,KR7446700007
388420,34372800000,20230331,KR7388420002
448630,8128000000,20230331,KR7448630004
140570,6558000000,20230331,KR7140570003
140580,5352500000,20230331,KR7140580002
379790,7468500000,20230331,KR7379790009
385540,1174015195000,20230331,KR7385540000
183710,7479000000,20230331,KR7183710003
310080,13609000000,20230331,KR7310080007
174360,69521000000,20230331,KR7174360008
136340,58582880000,20230331,KR7136340007
281990,5572500000,20230331,KR7281990002
272570,30361955000,20230331,KR7272570003
250730,18733500000,20230331,KR7250730009
291680,2381000000,20230331,KR7291680007
371150,6974750000,20230331,KR7371150004
183700,14142000000,20230331,KR7183700004
270810,132803100000,20230331,KR7270810005
278240,106218600000,20230331,KR7278240007
275750,3572000000,20230331,KR7275750008
302450,244188000000,20230331,KR7302450002
334690,4455000000,20230331,KR7334690005
334700,2450000000,20230331,KR7334700002
253280,5267500000,20230331,KR7253280002
253290,12954000000,20230331,KR7253290001
69500,5751805500000,20230331,KR7069500007
226980,8358000000,20230331,KR7226980001
337160,31291000000,20230331,KR7337160006
363580,29262500000,20230331,KR7363580002
278530,2016846000000,20230331,KR7278530001
337150,12171500000,20230331,KR7337150007
223190,14482500000,20230331,KR7223190000
252650,10470000000,20230331,KR7252650007
360140,14856000000,20230331,KR7360140008
284430,50440000000,20230331,KR7284430006
252670,2086639500000,20230331,KR7252670005
305720,1067097000000,20230331,KR7305720005
271060,13078800000,20230331,KR7271060006
439860,167105490000,20230331,KR7439860008
368680,10992000000,20230331,KR7368680005
395170,8750500000,20230331,KR7395170004
337120,8414000000,20230331,KR7337120000
325010,50310000000,20230331,KR7325010007
395160,16691500000,20230331,KR7395160005
395150,9270000000,20230331,KR7395150006
266370,35510000000,20230331,KR7266370006
445290,43609500000,20230331,KR7445290000
401470,215173000000,20230331,KR7401470000
385520,30225500000,20230331,KR7385520002
385510,56553000000,20230331,KR7385510003
373490,5681500000,20230331,KR7373490002
445150,18407500000,20230331,KR7445150006
423160,3390815750000,20230331,KR7423160001
292190,29250500000,20230331,KR7292190006
306950,12190000000,20230331,KR7306950007
404260,32732000000,20230331,KR7404260002
229720,10623000000,20230331,KR7229720008
291890,4719000000,20230331,KR7291890002
289040,11736000000,20230331,KR7289040008
156080,9393000000,20230331,KR7156080004
278540,622770500000,20230331,KR7278540000
275280,6510000000,20230331,KR7275280006
275290,7612500000,20230331,KR7275290005
275300,4899000000,20230331,KR7275300002
269420,25467280000,20230331,KR7269420006
433970,9526500000,20230331,KR7433970001
433980,7465500000,20230331,KR7433980000
434060,13936000000,20230331,KR7434060000
329650,158259000000,20230331,KR7329650006
329660,22131000000,20230331,KR7329660005
329670,21392000000,20230331,KR7329670004
352540,7005000000,20230331,KR7352540009
315930,775757500000,20230331,KR7315930008
261220,85839375000,20230331,KR7261220008
271050,33212250000,20230331,KR7271050007
117700,54995000000,20230331,KR7117700005
300950,17346000000,20230331,KR7300950003
266390,6744500000,20230331,KR7266390004
279530,27231000000,20230331,KR7279530000
132030,216181500000,20230331,KR7132030008
280940,3365000000,20230331,KR7280940008
138910,13113000000,20230331,KR7138910005
439870,83603040000,20230331,KR7439870007
114260,220855850000,20230331,KR7114260003
152380,86286960000,20230331,KR7152380002
176950,5660820000,20230331,KR7176950004
292770,6275400000,20230331,KR7292770005
276990,19041400000,20230331,KR7276990009
102960,14326000000,20230331,KR7102960002
352560,14664000000,20230331,KR7352560007
273140,385490525000,20230331,KR7273140004
153130,781434585000,20230331,KR7153130000
214980,1208760770000,20230331,KR7214980005
122630,2158170500000,20230331,KR7122630007
321410,4545000000,20230331,KR7321410003
244620,7441000000,20230331,KR7244620001
428560,12822500000,20230331,KR7428560007
314250,431363400000,20230331,KR7314250002
449180,14369500000,20230331,KR7449180009
379800,471219000000,20230331,KR7379800006
453660,10260000000,20230331,KR7453660003
453650,10260000000,20230331,KR7453650004
276970,44149000000,20230331,KR7276970001
200030,13012580000,20230331,KR7200030005
219480,102051500000,20230331,KR7219480001
218420,26008320000,20230331,KR7218420008
453630,10190000000,20230331,KR7453630006
453640,10155000000,20230331,KR7453640005
185680,8607200000,20230331,KR7185680006
449190,15008000000,20230331,KR7449190008
379810,423153500000,20230331,KR7379810005
409820,181704000000,20230331,KR7409820008
304940,118400000000,20230331,KR7304940000
409810,11001000000,20230331,KR7409810009
261240,139821600000,20230331,KR7261240006
261250,40807200000,20230331,KR7261250005
261270,32587200000,20230331,KR7261270003
261260,53142950000,20230331,KR7261260004
280930,23103500000,20230331,KR7280930009
411420,85064000000,20230331,KR7411420003
390390,76700500000,20230331,KR7390390003
441640,34195000000,20230331,KR7441640000
390400,9416000000,20230331,KR7390400000
437080,73534980000,20230331,KR7437080005
308620,26059000000,20230331,KR7308620004
304660,177804000000,20230331,KR7304660004
304670,6933500000,20230331,KR7304670003
419420,11440000000,20230331,KR7419420005
266360,29348000000,20230331,KR7266360007
244580,40576800000,20230331,KR7244580007
91160,286930500000,20230331,KR7091160002
325020,142859500000,20230331,KR7325020006
211900,17270500000,20230331,KR7211900006
237370,21141000000,20230331,KR7237370002
244670,7758000000,20230331,KR7244670006
140700,16412000000,20230331,KR7140700006
102780,1267935000000,20230331,KR7102780004
213610,135198000000,20230331,KR7213610009
448330,21756000000,20230331,KR7448330001
251350,512031000000,20230331,KR7251350005
437070,45149650000,20230331,KR7437070006
446690,30159000000,20230331,KR7446690000
117460,23760450000,20230331,KR7117460006
140710,13243500000,20230331,KR7140710005
400570,35936250000,20230331,KR7400570008
144600,87135000000,20230331,KR7144600004
91170,280747500000,20230331,KR7091170001
114800,827954000000,20230331,KR7114800006
101280,9876000000,20230331,KR7101280006
91180,639459500000,20230331,KR7091180000
363570,161923640000,20230331,KR7363570003
273130,2652557645000,20230331,KR7273130005
102970,37687500000,20230331,KR7102970001
419430,67158000000,20230331,KR7419430004
169950,30896000000,20230331,KR7169950003
283580,161139000000,20230331,KR7283580009
99140,49368250000,20230331,KR7099140006
204450,65395000000,20230331,KR7204450001
415340,71485000000,20230331,KR7415340009
428510,6189000000,20230331,KR7428510002
256750,36762910000,20230331,KR7256750001
372330,153200250000,20230331,KR7372330001
117680,46040400000,20230331,KR7117680009
279540,13212000000,20230331,KR7279540009
229200,493528000000,20230331,KR7229200001
233740,949329000000,20230331,KR7233740000
360150,14587500000,20230331,KR7360150007
251340,587454000000,20230331,KR7251340006
226490,304223500000,20230331,KR7226490001
237350,17731000000,20230331,KR7237350004
359210,43182000000,20230331,KR7359210002
337140,21636000000,20230331,KR7337140008
138920,8538000000,20230331,KR7138920004
244660,4145000000,20230331,KR7244660007
375770,26368000000,20230331,KR7375770005
266410,14710000000,20230331,KR7266410000
298770,69712500000,20230331,KR7298770009
450190,7973000000,20230331,KR7450190004
450180,8956000000,20230331,KR7450180005
266420,38267000000,20230331,KR7266420009
364690,10570500000,20230331,KR7364690008
69660,434136250000,20230331,KR7069660009
294400,495938000000,20230331,KR7294400007
253250,7398800000,20230331,KR7253250005
253240,4463950000,20230331,KR7253240006
253230,8120900000,20230331,KR7253230007
331910,8733900000,20230331,KR7331910000
100910,9270000000,20230331,KR7100910009
450120,6246000000,20230331,KR7450120001
104530,12102750000,20230331,KR7104530001
148070,358845900000,20230331,KR7148070006
167860,11974600000,20230331,KR7167860006
114470,42381300000,20230331,KR7114470008
130730,170216365000,20230331,KR7130730005
411860,7665000000,20230331,KR7411860000
394340,6228000000,20230331,KR7394340004
394350,31518000000,20230331,KR7394350003
430500,10526000000,20230331,KR7430500009
426330,4990000000,20230331,KR7426330007
449770,11566500000,20230331,KR7449770007
449780,8416000000,20230331,KR7449780006
453080,8744000000,20230331,KR7453080004
138230,34135600000,20230331,KR7138230008
225800,15939950000,20230331,KR7225800002
139660,9855000000,20230331,KR7139660005
230480,14417250000,20230331,KR7230480006
373790,7755000000,20230331,KR7373790005
104520,8060000000,20230331,KR7104520002
200250,75395000000,20230331,KR7200250009
441330,7091250000,20230331,KR7441330008
445930,7905000000,20230331,KR7445930001
445950,6843750000,20230331,KR7445950009
316670,13125000000,20230331,KR7316670009
291630,6426000000,20230331,KR7291630002
291620,4566600000,20230331,KR7291620003
153270,7896000000,20230331,KR7153270004
122260,50293600000,20230331,KR7122260003
451060,113400000000,20230331,KR7451060008
407170,4587000000,20230331,KR7407170000
407160,5708500000,20230331,KR7407160001
411540,36593000000,20230331,KR7411540008
295040,218027250000,20230331,KR7295040000
449540,10151500000,20230331,KR7449540004
444200,6195000000,20230331,KR7444200000
363510,41971875000,20230331,KR7363510009
292500,10689000000,20230331,KR7292500006
404650,7008000000,20230331,KR7404650004
438570,30923375000,20230331,KR7438570004
438560,14202960000,20230331,KR7438560005
400590,25780000000,20230331,KR7400590006
433330,44915500000,20230331,KR7433330008
399110,27972000000,20230331,KR7399110006
447620,8272000000,20230331,KR7447620006
446720,117983000000,20230331,KR7446720005
452360,9288000000,20230331,KR7452360001
400580,9674000000,20230331,KR7400580007
436140,252437625000,20230331,KR7436140008
220130,4599000000,20230331,KR7220130009
415760,10400000000,20230331,KR7415760008
413220,9420000000,20230331,KR7413220005
450910,13375800000,20230331,KR7450910005
423170,8431800000,20230331,KR7423170000
429980,7477700000,20230331,KR7429980006
429990,5658800000,20230331,KR7429990005
102110,2021478000000,20230331,KR7102110004
139260,765542400000,20230331,KR7139260004
139220,87043800000,20230331,KR7139220008
139290,5804500000,20230331,KR7139290001
139270,13027400000,20230331,KR7139270003
227550,5992500000,20230331,KR7227550001
227560,4123200000,20230331,KR7227560000
139250,12838800000,20230331,KR7139250005
139230,64221900000,20230331,KR7139230007
139240,13275600000,20230331,KR7139240006
227540,29262200000,20230331,KR7227540002
243880,30112000000,20230331,KR7243880002
310960,26805000000,20230331,KR7310960000
252000,18555500000,20230331,KR7252000005
267770,82425000000,20230331,KR7267770006
252710,115345000000,20230331,KR7252710009
243890,4782000000,20230331,KR7243890001
315270,6604200000,20230331,KR7315270009
166400,5860000000,20230331,KR7166400002
289480,9564500000,20230331,KR7289480006
